ref,book_code,book_name,chapter,verse,greek_text,transliteration,literal_gloss,syntax_notes,draft_translation
1 Samuel 10:9,1SA,1 Samuel,10,9,και εγενηθη ωστε επιστραφηναι τω ωμω αυτου απελθειν απο σαμουηλ μετεστρεψεν αυτω ο θεος καρδιαν αλλην και ηλθεν παντα τα σημεια εν τη ημερα εκεινη,,,,
1 Samuel 10:10,1SA,1 Samuel,10,10,και ερχεται εκειθεν εις τον βουνον και ιδου χορος προφητων εξ εναντιας αυτου και ηλατο επ' αυτον πνευμα θεου και επροφητευσεν εν μεσω αυτων,,,,
1 Samuel 10:11,1SA,1 Samuel,10,11,και εγενηθησαν παντες οι ειδοτες αυτον εχθες και τριτην και ειδον και ιδου αυτος εν μεσω των προφητων και ειπεν ο λαος εκαστος προς τον πλησιον αυτου τι τουτο το γεγονος τω υιω κις η και σαουλ εν προφηταις,,,,
1 Samuel 10:12,1SA,1 Samuel,10,12,και απεκριθη τις αυτων και ειπεν και τις πατηρ αυτου δια τουτο εγενηθη εις παραβολην η και σαουλ εν προφηταις,,,,
1 Samuel 10:13,1SA,1 Samuel,10,13,και συνετελεσεν προφητευων και ερχεται εις τον βουνον,,,,
1 Samuel 10:14,1SA,1 Samuel,10,14,και ειπεν ο οικειος αυτου προς αυτον και προς το παιδαριον αυτου που επορευθητε και ειπαν ζητειν τας ονους και ειδαμεν οτι ουκ εισιν και εισηλθομεν προς σαμουηλ,,,,
1 Samuel 10:15,1SA,1 Samuel,10,15,και ειπεν ο οικειος προς σαουλ απαγγειλον δη μοι τι ειπεν σοι σαμουηλ,,,,
1 Samuel 10:16,1SA,1 Samuel,10,16,και ειπεν σαουλ προς τον οικειον αυτου απηγγειλεν απαγγελλων μοι οτι ευρηνται αι ονοι το δε ρημα της βασιλειας ουκ απηγγειλεν αυτω,,,,
1 Samuel 10:17,1SA,1 Samuel,10,17,και παρηγγειλεν σαμουηλ παντι τω λαω προς κυριον εις μασσηφα,,,,
1 Samuel 10:18,1SA,1 Samuel,10,18,και ειπεν προς υιους ισραηλ ταδε ειπεν κυριος ο θεος ισραηλ λεγων εγω ανηγαγον τους υιους ισραηλ εξ αιγυπτου και εξειλαμην υμας εκ χειρος φαραω βασιλεως αιγυπτου και εκ πασων των βασιλειων των θλιβουσων υμας,,,,
1 Samuel 10:19,1SA,1 Samuel,10,19,και υμεις σημερον εξουθενηκατε τον θεον ος αυτος εστιν υμων σωτηρ εκ παντων των κακων υμων και θλιψεων υμων και ειπατε ουχι αλλ' η οτι βασιλεα στησεις εφ' ημων και νυν καταστητε ενωπιον κυριου κατα τα σκηπτρα υμων και κατα τας φυλας υμων,,,,
1 Samuel 10:20,1SA,1 Samuel,10,20,και προσηγαγεν σαμουηλ παντα τα σκηπτρα ισραηλ και κατακληρουται σκηπτρον βενιαμιν,,,,
1 Samuel 10:21,1SA,1 Samuel,10,21,και προσαγει σκηπτρον βενιαμιν εις φυλας και κατακληρουται φυλη ματταρι και προσαγουσιν την φυλην ματταρι εις ανδρας και κατακληρουται σαουλ υιος κις και εζητει αυτον και ουχ ευρισκετο,,,,
1 Samuel 10:22,1SA,1 Samuel,10,22,και επηρωτησεν σαμουηλ ετι εν κυριω ει ερχεται ο ανηρ ενταυθα και ειπεν κυριος ιδου αυτος κεκρυπται εν τοις σκευεσιν,,,,
1 Samuel 10:23,1SA,1 Samuel,10,23,και εδραμεν και λαμβανει αυτον εκειθεν και κατεστησεν εν μεσω του λαου και υψωθη υπερ παντα τον λαον υπερ ωμιαν και επανω,,,,
1 Samuel 10:24,1SA,1 Samuel,10,24,και ειπεν σαμουηλ προς παντα τον λαον ει εορακατε ον εκλελεκται εαυτω κυριος οτι ουκ εστιν αυτω ομοιος εν πασιν υμιν και εγνωσαν πας ο λαος και ειπαν ζητω ο βασιλευς,,,,
1 Samuel 10:25,1SA,1 Samuel,10,25,και ειπεν σαμουηλ προς τον λαον το δικαιωμα του βασιλεως και εγραψεν εν βιβλιω και εθηκεν ενωπιον κυριου και εξαπεστειλεν σαμουηλ παντα τον λαον και απηλθεν εκαστος εις τον τοπον αυτου,,,,
1 Samuel 10:26,1SA,1 Samuel,10,26,και σαουλ απηλθεν εις τον οικον αυτου εις γαβαα και επορευθησαν υιοι δυναμεων ων ηψατο κυριος καρδιας αυτων μετα σαουλ,,,,
1 Samuel 10:27,1SA,1 Samuel,10,27,και υιοι λοιμοι ειπαν τι σωσει ημας ουτος και ητιμασαν αυτον και ουκ ηνεγκαν αυτω δωρα,,,,
1 Samuel 11:1,1SA,1 Samuel,11,1,και εγενηθη ως μετα μηνα και ανεβη ναας ο αμμανιτης και παρεμβαλλει επι ιαβις γαλααδ και ειπον παντες οι ανδρες ιαβις προς ναας τον αμμανιτην διαθου ημιν διαθηκην και δουλευσομεν σοι,,,,
1 Samuel 11:2,1SA,1 Samuel,11,2,και ειπεν προς αυτους ναας ο αμμανιτης εν ταυτη διαθησομαι υμιν διαθηκην εν τω εξορυξαι υμων παντα οφθαλμον δεξιον και θησομαι ονειδος επι ισραηλ,,,,
1 Samuel 11:3,1SA,1 Samuel,11,3,και λεγουσιν αυτω οι ανδρες ιαβις ανες ημιν επτα ημερας και αποστελουμεν αγγελους εις παν οριον ισραηλ εαν μη η ο σωζων ημας εξελευσομεθα προς υμας,,,,
1 Samuel 11:4,1SA,1 Samuel,11,4,και ερχονται οι αγγελοι εις γαβαα προς σαουλ και λαλουσιν τους λογους εις τα ωτα του λαου και ηραν πας ο λαος την φωνην αυτων και εκλαυσαν,,,,
1 Samuel 11:5,1SA,1 Samuel,11,5,και ιδου σαουλ ηρχετο μετα το πρωι εξ αγρου και ειπεν σαουλ τι οτι κλαιει ο λαος και διηγουνται αυτω τα ρηματα των υιων ιαβις,,,,
1 Samuel 11:6,1SA,1 Samuel,11,6,και εφηλατο πνευμα κυριου επι σαουλ ως ηκουσεν τα ρηματα ταυτα και εθυμωθη επ' αυτους οργη αυτου σφοδρα,,,,
1 Samuel 11:7,1SA,1 Samuel,11,7,και ελαβεν δυο βοας και εμελισεν αυτας και απεστειλεν εις παν οριον ισραηλ εν χειρι αγγελων λεγων ος ουκ εστιν εκπορευομενος οπισω σαουλ και οπισω σαμουηλ κατα ταδε ποιησουσιν τοις βουσιν αυτου και επηλθεν εκστασις κυριου επι τον λαον ισραηλ και εβοησαν ως ανηρ εις,,,,
1 Samuel 11:8,1SA,1 Samuel,11,8,και επισκεπτεται αυτους αβιεζεκ εν βαμα παν ανδρα ισραηλ εξακοσιας χιλιαδας και ανδρας ιουδα εβδομηκοντα χιλιαδας,,,,
1 Samuel 11:9,1SA,1 Samuel,11,9,και ειπεν τοις αγγελοις τοις ερχομενοις ταδε ερειτε τοις ανδρασιν ιαβις αυριον υμιν η σωτηρια διαθερμαναντος του ηλιου και ηλθον οι αγγελοι εις την πολιν και απαγγελλουσιν τοις ανδρασιν ιαβις και ευφρανθησαν,,,,
1 Samuel 11:10,1SA,1 Samuel,11,10,και ειπαν οι ανδρες ιαβις προς ναας τον αμμανιτην αυριον εξελευσομεθα προς υμας και ποιησετε ημιν το αγαθον ενωπιον υμων,,,,
1 Samuel 11:11,1SA,1 Samuel,11,11,και εγενηθη μετα την αυριον και εθετο σαουλ τον λαον εις τρεις αρχας και εισπορευονται μεσον της παρεμβολης εν φυλακη τη πρωινη και ετυπτον τους υιους αμμων εως διεθερμανθη η ημερα και εγενηθησαν οι υπολελειμμενοι διεσπαρησαν και ουχ υπελειφθησαν εν αυτοις δυο κατα το αυτο,,,,
1 Samuel 11:12,1SA,1 Samuel,11,12,και ειπεν ο λαος προς σαμουηλ τις ο ειπας οτι σαουλ ου βασιλευσει ημων παραδος τους ανδρας και θανατωσομεν αυτους,,,,
1 Samuel 11:13,1SA,1 Samuel,11,13,και ειπεν σαουλ ουκ αποθανειται ουδεις εν τη ημερα ταυτη οτι σημερον κυριος εποιησεν σωτηριαν εν ισραηλ,,,,
1 Samuel 11:14,1SA,1 Samuel,11,14,και ειπεν σαμουηλ προς τον λαον λεγων πορευθωμεν εις γαλγαλα και εγκαινισωμεν εκει την βασιλειαν,,,,
1 Samuel 11:15,1SA,1 Samuel,11,15,και επορευθη πας ο λαος εις γαλγαλα και εχρισεν σαμουηλ εκει τον σαουλ εις βασιλεα ενωπιον κυριου εν γαλγαλοις και εθυσεν εκει θυσιας και ειρηνικας ενωπιον κυριου και ευφρανθη σαμουηλ και πας ισραηλ ωστε λιαν,,,,
1 Samuel 12:1,1SA,1 Samuel,12,1,και ειπεν σαμουηλ προς παντα ανδρα ισραηλ ιδου ηκουσα φωνης υμων εις παντα οσα ειπατε μοι και εβασιλευσα εφ' υμας βασιλεα,,,,
